Company,Product_Code,Product_Name,Category,Type,Voltage_Rating,Conductor_Material,Conductor_Size_sqmm,No_of_Cores,Conductor_Class,Insulation_Type,Insulation_Thickness_mm,Armour_Type,Outer_Diameter_mm,Approx_Weight_kg_per_km,Standard,Max_Conductor_Temp_C,Current_Rating_Amps,Price_Per_Meter_INR,Price_Per_90m_INR,Price_Per_100m_INR,Price_Per_180m_INR,Test_Certificate_Cost_INR,Routine_Test_Cost_INR,Type_Test_Cost_INR,HSN_Code,Warranty_Years,Product_URL,Extracted_Date
Polycab,PCB-CON-2.5-14C,Polycab Control Cable 2.5 Sq mm 14 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,14,Class 1,PVC,0.8,Unarmoured,39.84,373,IS 1554,70,20,261.66,23549.4,26166.0,47098.8,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-2.5-19C,Polycab Control Cable 2.5 Sq mm 19 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,19,Class 1,PVC,0.8,Unarmoured,54.07,507,IS 1554,70,18,355.11,31959.9,35511.0,63919.8,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-2.5-24C,Polycab Control Cable 2.5 Sq mm 24 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,24,Class 1,PVC,0.8,Unarmoured,68.31,640,IS 1554,70,17,448.56,40370.4,44856.0,80740.8,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-2.5-27C,Polycab Control Cable 2.5 Sq mm 27 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,27,Class 1,PVC,0.8,Unarmoured,76.84,720,IS 1554,70,16,504.63,45416.7,50463.0,90833.4,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-2.5-37C,Polycab Control Cable 2.5 Sq mm 37 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,2.5,37,Class 1,PVC,0.8,Unarmoured,105.3,987,IS 1554,70,15,691.53,62237.7,69153.0,124475.4,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-2C,Polycab Control Cable 4 Sq mm 2 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,2,Class 1,PVC,0.92,Unarmoured,7.2,85,IS 1554,70,58,59.81,5382.72,5980.8,10765.44,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-4C,Polycab Control Cable 4 Sq mm 4 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,4,Class 1,PVC,0.92,Unarmoured,14.4,170,IS 1554,70,47,119.62,10765.44,11961.6,21530.88,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-5C,Polycab Control Cable 4 Sq mm 5 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,5,Class 1,PVC,0.92,Unarmoured,18.0,213,IS 1554,70,44,149.52,13456.8,14952.0,26913.6,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-7C,Polycab Control Cable 4 Sq mm 7 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,7,Class 1,PVC,0.92,Unarmoured,25.2,299,IS 1554,70,40,209.33,18839.52,20932.8,37679.04,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-12C,Polycab Control Cable 4 Sq mm 12 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,12,Class 1,PVC,0.92,Unarmoured,43.2,512,IS 1554,70,34,358.85,32296.32,35884.8,64592.64,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-14C,Polycab Control Cable 4 Sq mm 14 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,14,Class 1,PVC,0.92,Unarmoured,50.4,598,IS 1554,70,32,418.66,37679.04,41865.6,75358.08,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-19C,Polycab Control Cable 4 Sq mm 19 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,19,Class 1,PVC,0.92,Unarmoured,68.4,811,IS 1554,70,29,568.18,51135.84,56817.6,102271.68,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-24C,Polycab Control Cable 4 Sq mm 24 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,24,Class 1,PVC,0.92,Unarmoured,86.4,1025,IS 1554,70,27,717.7,64592.64,71769.6,129185.28,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-27C,Polycab Control Cable 4 Sq mm 27 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,27,Class 1,PVC,0.92,Unarmoured,97.2,1153,IS 1554,70,26,807.41,72666.72,80740.8,145333.44,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-4-37C,Polycab Control Cable 4 Sq mm 37 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,4.0,37,Class 1,PVC,0.92,Unarmoured,133.2,1580,IS 1554,70,24,1106.45,99580.32,110644.8,199160.64,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-2C,Polycab Control Cable 6 Sq mm 2 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,2,Class 1,PVC,1.08,Unarmoured,8.82,128,IS 1554,70,87,89.71,8074.08,8971.2,16148.16,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-4C,Polycab Control Cable 6 Sq mm 4 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,4,Class 1,PVC,1.08,Unarmoured,17.64,256,IS 1554,70,71,179.42,16148.16,17942.4,32296.32,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-5C,Polycab Control Cable 6 Sq mm 5 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,5,Class 1,PVC,1.08,Unarmoured,22.05,320,IS 1554,70,66,224.28,20185.2,22428.0,40370.4,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-7C,Polycab Control Cable 6 Sq mm 7 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,7,Class 1,PVC,1.08,Unarmoured,30.86,448,IS 1554,70,60,313.99,28259.28,31399.2,56518.56,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-12C,Polycab Control Cable 6 Sq mm 12 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,12,Class 1,PVC,1.08,Unarmoured,52.91,768,IS 1554,70,51,538.27,48444.48,53827.2,96888.96,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-14C,Polycab Control Cable 6 Sq mm 14 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,14,Class 1,PVC,1.08,Unarmoured,61.73,897,IS 1554,70,48,627.98,56518.56,62798.4,113037.12,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-19C,Polycab Control Cable 6 Sq mm 19 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,19,Class 1,PVC,1.08,Unarmoured,83.77,1217,IS 1554,70,44,852.26,76703.76,85226.4,153407.52,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-24C,Polycab Control Cable 6 Sq mm 24 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,24,Class 1,PVC,1.08,Unarmoured,105.82,1537,IS 1554,70,41,1076.54,96888.96,107654.4,193777.92,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-27C,Polycab Control Cable 6 Sq mm 27 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,27,Class 1,PVC,1.08,Unarmoured,119.05,1730,IS 1554,70,40,1211.11,109000.08,121111.2,218000.16,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-CON-6-37C,Polycab Control Cable 6 Sq mm 37 Core PVC,Control Cable,Cable,1.1 kV,Annealed Copper,6.0,37,Class 1,PVC,1.08,Unarmoured,163.14,2370,IS 1554,70,36,1659.67,149370.48,165967.2,298740.96,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
