Company,Product_Code,Product_Name,Category,Type,Voltage_Rating,Conductor_Material,Conductor_Size_sqmm,No_of_Cores,Conductor_Class,Insulation_Type,Insulation_Thickness_mm,Armour_Type,Outer_Diameter_mm,Approx_Weight_kg_per_km,Standard,Max_Conductor_Temp_C,Current_Rating_Amps,Price_Per_Meter_INR,Price_Per_90m_INR,Price_Per_100m_INR,Price_Per_180m_INR,Test_Certificate_Cost_INR,Routine_Test_Cost_INR,Type_Test_Cost_INR,HSN_Code,Warranty_Years,Product_URL,Extracted_Date
Polycab,PCB-FRL-6-3C,Polycab FRLS Multi-core Cable 6 Sq mm 3 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,6.0,3,Class 1,FRLS,1.08,Unarmoured,13.23,192,IS 1554,90,77,174.94,15744.46,17493.84,31488.91,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-6-4C,Polycab FRLS Multi-core Cable 6 Sq mm 4 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,6.0,4,Class 1,FRLS,1.08,Unarmoured,17.64,256,IS 1554,90,71,233.25,20992.61,23325.12,41985.22,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-10-2C,Polycab FRLS Multi-core Cable 10 Sq mm 2 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,10.0,2,Class 1,FRLS,1.4,Unarmoured,11.38,213,IS 1554,90,146,194.38,17493.84,19437.6,34987.68,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-10-3C,Polycab FRLS Multi-core Cable 10 Sq mm 3 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,10.0,3,Class 1,FRLS,1.4,Unarmoured,17.08,320,IS 1554,90,129,291.56,26240.76,29156.4,52481.52,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-10-4C,Polycab FRLS Multi-core Cable 10 Sq mm 4 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,10.0,4,Class 1,FRLS,1.4,Unarmoured,22.77,427,IS 1554,90,118,388.75,34987.68,38875.2,69975.36,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-16-2C,Polycab FRLS Multi-core Cable 16 Sq mm 2 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,16.0,2,Class 1,FRLS,1.88,Unarmoured,14.4,341,IS 1554,90,233,311.0,27990.14,31100.16,55980.29,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-16-3C,Polycab FRLS Multi-core Cable 16 Sq mm 3 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,16.0,3,Class 1,FRLS,1.88,Unarmoured,21.6,512,IS 1554,90,207,466.5,41985.22,46650.24,83970.43,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-16-4C,Polycab FRLS Multi-core Cable 16 Sq mm 4 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,16.0,4,Class 1,FRLS,1.88,Unarmoured,28.8,683,IS 1554,90,190,622.0,55980.29,62200.32,111960.58,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-25-2C,Polycab FRLS Multi-core Cable 25 Sq mm 2 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,25.0,2,Class 1,FRLS,2.6,Unarmoured,18.0,534,IS 1554,90,365,485.94,43734.6,48594.0,87469.2,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-25-3C,Polycab FRLS Multi-core Cable 25 Sq mm 3 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,25.0,3,Class 1,FRLS,2.6,Unarmoured,27.0,801,IS 1554,90,323,728.91,65601.9,72891.0,131203.8,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FRL-25-4C,Polycab FRLS Multi-core Cable 25 Sq mm 4 Core FRLS,FRLS Cable,Cable,1.1 kV,Annealed Copper,25.0,4,Class 1,FRLS,2.6,Unarmoured,36.0,1068,IS 1554,90,296,971.88,87469.2,97188.0,174938.4,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
