Company,Product_Code,Product_Name,Category,Type,Voltage_Rating,Conductor_Material,Conductor_Size_sqmm,No_of_Cores,Conductor_Class,Insulation_Type,Insulation_Thickness_mm,Armour_Type,Outer_Diameter_mm,Approx_Weight_kg_per_km,Standard,Max_Conductor_Temp_C,Current_Rating_Amps,Price_Per_Meter_INR,Price_Per_90m_INR,Price_Per_100m_INR,Price_Per_180m_INR,Test_Certificate_Cost_INR,Routine_Test_Cost_INR,Type_Test_Cost_INR,HSN_Code,Warranty_Years,Product_URL,Extracted_Date
Finolex,FIN-HOU-4-1C,Finolex PVC House Wire 4 Sq mm 1 Core PVC,Housing Wire,Wire,1100V,Annealed Copper,4.0,1,Class 1,PVC,0.82,Unarmoured,3.0,42,IS 694,70,72,28.04,2523.15,2803.5,5046.3,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-HOU-6-1C,Finolex PVC House Wire 6 Sq mm 1 Core PVC,Housing Wire,Wire,1100V,Annealed Copper,6.0,1,Class 1,PVC,0.98,Unarmoured,3.67,64,IS 694,70,108,42.05,3784.73,4205.25,7569.45,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-0.75-2C,Finolex Multi-core Wire 0.75 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,0.75,2,Class 1,PVC,0.56,Unarmoured,2.6,16,IS 694,70,10,10.51,946.18,1051.31,1892.36,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-0.75-3C,Finolex Multi-core Wire 0.75 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,0.75,3,Class 1,PVC,0.56,Unarmoured,3.9,24,IS 694,70,9,15.77,1419.27,1576.97,2838.54,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-0.75-4C,Finolex Multi-core Wire 0.75 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,0.75,4,Class 1,PVC,0.56,Unarmoured,5.2,32,IS 694,70,8,21.03,1892.36,2102.63,3784.73,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-1-2C,Finolex Multi-core Wire 1 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.0,2,Class 1,PVC,0.58,Unarmoured,3.0,21,IS 694,70,14,14.02,1261.58,1401.75,2523.15,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-1-3C,Finolex Multi-core Wire 1 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.0,3,Class 1,PVC,0.58,Unarmoured,4.5,32,IS 694,70,12,21.03,1892.36,2102.63,3784.73,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-1-4C,Finolex Multi-core Wire 1 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.0,4,Class 1,PVC,0.58,Unarmoured,6.0,42,IS 694,70,11,28.04,2523.15,2803.5,5046.3,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-1.5-2C,Finolex Multi-core Wire 1.5 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.5,2,Class 1,PVC,0.62,Unarmoured,3.67,32,IS 694,70,21,21.03,1892.36,2102.63,3784.73,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-1.5-3C,Finolex Multi-core Wire 1.5 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.5,3,Class 1,PVC,0.62,Unarmoured,5.51,48,IS 694,70,19,31.54,2838.54,3153.94,5677.09,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-1.5-4C,Finolex Multi-core Wire 1.5 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.5,4,Class 1,PVC,0.62,Unarmoured,7.35,64,IS 694,70,17,42.05,3784.73,4205.25,7569.45,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-2.5-2C,Finolex Multi-core Wire 2.5 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,2.5,2,Class 1,PVC,0.7,Unarmoured,4.74,53,IS 694,70,36,35.04,3153.94,3504.38,6307.88,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-2.5-3C,Finolex Multi-core Wire 2.5 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,2.5,3,Class 1,PVC,0.7,Unarmoured,7.12,80,IS 694,70,32,52.57,4730.91,5256.56,9461.81,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-2.5-4C,Finolex Multi-core Wire 2.5 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,2.5,4,Class 1,PVC,0.7,Unarmoured,9.49,106,IS 694,70,29,70.09,6307.88,7008.75,12615.75,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-4-2C,Finolex Multi-core Wire 4 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,4.0,2,Class 1,PVC,0.82,Unarmoured,6.0,85,IS 694,70,58,56.07,5046.3,5607.0,10092.6,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-4-3C,Finolex Multi-core Wire 4 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,4.0,3,Class 1,PVC,0.82,Unarmoured,9.0,128,IS 694,70,51,84.11,7569.45,8410.5,15138.9,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-MUL-4-4C,Finolex Multi-core Wire 4 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,4.0,4,Class 1,PVC,0.82,Unarmoured,12.0,170,IS 694,70,47,112.14,10092.6,11214.0,20185.2,300,300,5000,85444200,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-0.75-2C,Finolex Flexible Cable 0.75 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,2,Class 2,PVC,0.56,Unarmoured,2.6,16,IS 1554,70,10,10.51,946.18,1051.31,1892.36,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-0.75-3C,Finolex Flexible Cable 0.75 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,3,Class 2,PVC,0.56,Unarmoured,3.9,24,IS 1554,70,9,15.77,1419.27,1576.97,2838.54,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-0.75-4C,Finolex Flexible Cable 0.75 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,4,Class 2,PVC,0.56,Unarmoured,5.2,32,IS 1554,70,8,21.03,1892.36,2102.63,3784.73,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-1-2C,Finolex Flexible Cable 1 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,2,Class 2,PVC,0.58,Unarmoured,3.0,21,IS 1554,70,14,14.02,1261.58,1401.75,2523.15,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-1-3C,Finolex Flexible Cable 1 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,3,Class 2,PVC,0.58,Unarmoured,4.5,32,IS 1554,70,12,21.03,1892.36,2102.63,3784.73,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-1-4C,Finolex Flexible Cable 1 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,4,Class 2,PVC,0.58,Unarmoured,6.0,42,IS 1554,70,11,28.04,2523.15,2803.5,5046.3,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-1.5-2C,Finolex Flexible Cable 1.5 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,2,Class 2,PVC,0.62,Unarmoured,3.67,32,IS 1554,70,21,21.03,1892.36,2102.63,3784.73,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-1.5-3C,Finolex Flexible Cable 1.5 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,3,Class 2,PVC,0.62,Unarmoured,5.51,48,IS 1554,70,19,31.54,2838.54,3153.94,5677.09,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-1.5-4C,Finolex Flexible Cable 1.5 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,4,Class 2,PVC,0.62,Unarmoured,7.35,64,IS 1554,70,17,42.05,3784.73,4205.25,7569.45,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-2.5-2C,Finolex Flexible Cable 2.5 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,2,Class 2,PVC,0.7,Unarmoured,4.74,53,IS 1554,70,36,35.04,3153.94,3504.38,6307.88,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-2.5-3C,Finolex Flexible Cable 2.5 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,3,Class 2,PVC,0.7,Unarmoured,7.12,80,IS 1554,70,32,52.57,4730.91,5256.56,9461.81,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-2.5-4C,Finolex Flexible Cable 2.5 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,4,Class 2,PVC,0.7,Unarmoured,9.49,106,IS 1554,70,29,70.09,6307.88,7008.75,12615.75,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-4-2C,Finolex Flexible Cable 4 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,2,Class 2,PVC,0.82,Unarmoured,6.0,85,IS 1554,70,58,56.07,5046.3,5607.0,10092.6,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-4-3C,Finolex Flexible Cable 4 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,3,Class 2,PVC,0.82,Unarmoured,9.0,128,IS 1554,70,51,84.11,7569.45,8410.5,15138.9,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-4-4C,Finolex Flexible Cable 4 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,4,Class 2,PVC,0.82,Unarmoured,12.0,170,IS 1554,70,47,112.14,10092.6,11214.0,20185.2,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-6-2C,Finolex Flexible Cable 6 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,2,Class 2,PVC,0.98,Unarmoured,7.35,128,IS 1554,70,87,84.11,7569.45,8410.5,15138.9,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-6-3C,Finolex Flexible Cable 6 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,3,Class 2,PVC,0.98,Unarmoured,11.02,192,IS 1554,70,77,126.16,11354.18,12615.75,22708.35,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FLE-6-4C,Finolex Flexible Cable 6 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,4,Class 2,PVC,0.98,Unarmoured,14.7,256,IS 1554,70,71,168.21,15138.9,16821.0,30277.8,500,500,15000,85446000,15,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -1.5-1C,Finolex FR-LSH Cable 1.5 Sq mm 1 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,1.5,1,Class 1,FRLS,0.62,Unarmoured,1.84,16,IS 1554,90,27,13.67,1230.04,1366.71,2460.07,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -1.5-2C,Finolex FR-LSH Cable 1.5 Sq mm 2 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,1.5,2,Class 1,FRLS,0.62,Unarmoured,3.67,32,IS 1554,90,21,27.33,2460.07,2733.41,4920.14,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -1.5-3C,Finolex FR-LSH Cable 1.5 Sq mm 3 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,1.5,3,Class 1,FRLS,0.62,Unarmoured,5.51,48,IS 1554,90,19,41.0,3690.11,4100.12,7380.21,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -1.5-4C,Finolex FR-LSH Cable 1.5 Sq mm 4 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,1.5,4,Class 1,FRLS,0.62,Unarmoured,7.35,64,IS 1554,90,17,54.67,4920.14,5466.83,9840.29,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -2.5-1C,Finolex FR-LSH Cable 2.5 Sq mm 1 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,2.5,1,Class 1,FRLS,0.7,Unarmoured,2.37,26,IS 1554,90,45,22.78,2050.06,2277.84,4100.12,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -2.5-2C,Finolex FR-LSH Cable 2.5 Sq mm 2 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,2.5,2,Class 1,FRLS,0.7,Unarmoured,4.74,53,IS 1554,90,36,45.56,4100.12,4555.69,8200.24,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -2.5-3C,Finolex FR-LSH Cable 2.5 Sq mm 3 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,2.5,3,Class 1,FRLS,0.7,Unarmoured,7.12,80,IS 1554,90,32,68.34,6150.18,6833.53,12300.36,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -2.5-4C,Finolex FR-LSH Cable 2.5 Sq mm 4 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,2.5,4,Class 1,FRLS,0.7,Unarmoured,9.49,106,IS 1554,90,29,91.11,8200.24,9111.38,16400.48,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -4-1C,Finolex FR-LSH Cable 4 Sq mm 1 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,4.0,1,Class 1,FRLS,0.82,Unarmoured,3.0,42,IS 1554,90,72,36.45,3280.1,3644.55,6560.19,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -4-2C,Finolex FR-LSH Cable 4 Sq mm 2 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,4.0,2,Class 1,FRLS,0.82,Unarmoured,6.0,85,IS 1554,90,58,72.89,6560.19,7289.1,13120.38,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -4-3C,Finolex FR-LSH Cable 4 Sq mm 3 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,4.0,3,Class 1,FRLS,0.82,Unarmoured,9.0,128,IS 1554,90,51,109.34,9840.29,10933.65,19680.57,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -4-4C,Finolex FR-LSH Cable 4 Sq mm 4 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,4.0,4,Class 1,FRLS,0.82,Unarmoured,12.0,170,IS 1554,90,47,145.78,13120.38,14578.2,26240.76,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -6-1C,Finolex FR-LSH Cable 6 Sq mm 1 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,6.0,1,Class 1,FRLS,0.98,Unarmoured,3.67,64,IS 1554,90,108,54.67,4920.14,5466.83,9840.29,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -6-2C,Finolex FR-LSH Cable 6 Sq mm 2 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,6.0,2,Class 1,FRLS,0.98,Unarmoured,7.35,128,IS 1554,90,87,109.34,9840.29,10933.65,19680.57,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -6-3C,Finolex FR-LSH Cable 6 Sq mm 3 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,6.0,3,Class 1,FRLS,0.98,Unarmoured,11.02,192,IS 1554,90,77,164.0,14760.43,16400.48,29520.86,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -6-4C,Finolex FR-LSH Cable 6 Sq mm 4 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,6.0,4,Class 1,FRLS,0.98,Unarmoured,14.7,256,IS 1554,90,71,218.67,19680.57,21867.3,39361.14,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -10-1C,Finolex FR-LSH Cable 10 Sq mm 1 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,10.0,1,Class 1,FRLS,1.3,Unarmoured,4.74,106,IS 1554,90,180,91.11,8200.24,9111.38,16400.48,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -10-2C,Finolex FR-LSH Cable 10 Sq mm 2 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,10.0,2,Class 1,FRLS,1.3,Unarmoured,9.49,213,IS 1554,90,146,182.23,16400.48,18222.75,32800.95,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -10-3C,Finolex FR-LSH Cable 10 Sq mm 3 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,10.0,3,Class 1,FRLS,1.3,Unarmoured,14.23,320,IS 1554,90,129,273.34,24600.71,27334.12,49201.43,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -10-4C,Finolex FR-LSH Cable 10 Sq mm 4 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,10.0,4,Class 1,FRLS,1.3,Unarmoured,18.97,427,IS 1554,90,118,364.46,32800.95,36445.5,65601.9,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -16-1C,Finolex FR-LSH Cable 16 Sq mm 1 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,16.0,1,Class 1,FRLS,1.78,Unarmoured,6.0,170,IS 1554,90,288,145.78,13120.38,14578.2,26240.76,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -16-2C,Finolex FR-LSH Cable 16 Sq mm 2 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,16.0,2,Class 1,FRLS,1.78,Unarmoured,12.0,341,IS 1554,90,233,291.56,26240.76,29156.4,52481.52,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -16-3C,Finolex FR-LSH Cable 16 Sq mm 3 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,16.0,3,Class 1,FRLS,1.78,Unarmoured,18.0,512,IS 1554,90,207,437.35,39361.14,43734.6,78722.28,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -16-4C,Finolex FR-LSH Cable 16 Sq mm 4 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,16.0,4,Class 1,FRLS,1.78,Unarmoured,24.0,683,IS 1554,90,190,583.13,52481.52,58312.8,104963.04,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -25-1C,Finolex FR-LSH Cable 25 Sq mm 1 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,25.0,1,Class 1,FRLS,2.5,Unarmoured,7.5,267,IS 1554,90,450,227.78,20500.59,22778.44,41001.19,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -25-2C,Finolex FR-LSH Cable 25 Sq mm 2 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,25.0,2,Class 1,FRLS,2.5,Unarmoured,15.0,534,IS 1554,90,365,455.57,41001.19,45556.88,82002.38,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -25-3C,Finolex FR-LSH Cable 25 Sq mm 3 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,25.0,3,Class 1,FRLS,2.5,Unarmoured,22.5,801,IS 1554,90,323,683.35,61501.78,68335.31,123003.56,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
Finolex,FIN-FR -25-4C,Finolex FR-LSH Cable 25 Sq mm 4 Core FRLS,FR Cable,Cable,1.1 kV,Annealed Copper,25.0,4,Class 1,FRLS,2.5,Unarmoured,30.0,1068,IS 1554,90,296,911.14,82002.38,91113.75,164004.75,500,500,15000,85446000,25,https://www.finolex.com/ProductPage/Cat/Wires-and-cables,2025-12-07
