Company,Product_Code,Product_Name,Category,Type,Voltage_Rating,Conductor_Material,Conductor_Size_sqmm,No_of_Cores,Conductor_Class,Insulation_Type,Insulation_Thickness_mm,Armour_Type,Outer_Diameter_mm,Approx_Weight_kg_per_km,Standard,Max_Conductor_Temp_C,Current_Rating_Amps,Price_Per_Meter_INR,Price_Per_90m_INR,Price_Per_100m_INR,Price_Per_180m_INR,Test_Certificate_Cost_INR,Routine_Test_Cost_INR,Type_Test_Cost_INR,HSN_Code,Warranty_Years,Product_URL,Extracted_Date
RR Kabel,RRK-HOU-4-1C,RR Kabel FR House Wire 4 Sq mm 1 Core FRLS,House Wire,Wire,1100V,Annealed Copper,4.0,1,Class 1,FRLS,0.92,Unarmoured,3.4,42,IS 694,90,72,31.71,2853.56,3170.62,5707.12,300,300,5000,85444200,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-HOU-6-1C,RR Kabel FR House Wire 6 Sq mm 1 Core FRLS,House Wire,Wire,1100V,Annealed Copper,6.0,1,Class 1,FRLS,1.08,Unarmoured,4.16,64,IS 694,90,108,47.56,4280.34,4755.94,8560.69,300,300,5000,85444200,25,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-0.75-2C,RR Kabel Flexible Cable 0.75 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,2,Class 2,PVC,0.66,Unarmoured,2.94,16,IS 1554,70,10,9.51,856.07,951.19,1712.14,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-0.75-3C,RR Kabel Flexible Cable 0.75 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,3,Class 2,PVC,0.66,Unarmoured,4.42,24,IS 1554,70,9,14.27,1284.1,1426.78,2568.21,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-0.75-4C,RR Kabel Flexible Cable 0.75 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,4,Class 2,PVC,0.66,Unarmoured,5.89,32,IS 1554,70,8,19.02,1712.14,1902.38,3424.28,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-1-2C,RR Kabel Flexible Cable 1 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,2,Class 2,PVC,0.68,Unarmoured,3.4,21,IS 1554,70,14,12.68,1141.42,1268.25,2282.85,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-1-3C,RR Kabel Flexible Cable 1 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,3,Class 2,PVC,0.68,Unarmoured,5.1,32,IS 1554,70,12,19.02,1712.14,1902.38,3424.28,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-1-4C,RR Kabel Flexible Cable 1 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,4,Class 2,PVC,0.68,Unarmoured,6.8,42,IS 1554,70,11,25.36,2282.85,2536.5,4565.7,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-1.5-2C,RR Kabel Flexible Cable 1.5 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,2,Class 2,PVC,0.72,Unarmoured,4.16,32,IS 1554,70,21,19.02,1712.14,1902.38,3424.28,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-1.5-3C,RR Kabel Flexible Cable 1.5 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,3,Class 2,PVC,0.72,Unarmoured,6.25,48,IS 1554,70,19,28.54,2568.21,2853.56,5136.41,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-1.5-4C,RR Kabel Flexible Cable 1.5 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,4,Class 2,PVC,0.72,Unarmoured,8.33,64,IS 1554,70,17,38.05,3424.28,3804.75,6848.55,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-2.5-2C,RR Kabel Flexible Cable 2.5 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,2,Class 2,PVC,0.8,Unarmoured,5.38,53,IS 1554,70,36,31.71,2853.56,3170.62,5707.12,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-2.5-3C,RR Kabel Flexible Cable 2.5 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,3,Class 2,PVC,0.8,Unarmoured,8.06,80,IS 1554,70,32,47.56,4280.34,4755.94,8560.69,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-2.5-4C,RR Kabel Flexible Cable 2.5 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,4,Class 2,PVC,0.8,Unarmoured,10.75,106,IS 1554,70,29,63.41,5707.12,6341.25,11414.25,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-4-2C,RR Kabel Flexible Cable 4 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,2,Class 2,PVC,0.92,Unarmoured,6.8,85,IS 1554,70,58,50.73,4565.7,5073.0,9131.4,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-4-3C,RR Kabel Flexible Cable 4 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,3,Class 2,PVC,0.92,Unarmoured,10.2,128,IS 1554,70,51,76.09,6848.55,7609.5,13697.1,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-4-4C,RR Kabel Flexible Cable 4 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,4,Class 2,PVC,0.92,Unarmoured,13.6,170,IS 1554,70,47,101.46,9131.4,10146.0,18262.8,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-6-2C,RR Kabel Flexible Cable 6 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,2,Class 2,PVC,1.08,Unarmoured,8.33,128,IS 1554,70,87,76.09,6848.55,7609.5,13697.1,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-6-3C,RR Kabel Flexible Cable 6 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,3,Class 2,PVC,1.08,Unarmoured,12.49,192,IS 1554,70,77,114.14,10272.83,11414.25,20545.65,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-FLE-6-4C,RR Kabel Flexible Cable 6 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,4,Class 2,PVC,1.08,Unarmoured,16.66,256,IS 1554,70,71,152.19,13697.1,15219.0,27394.2,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-1.5-1C,RR Kabel PVC LT Cable 1.5 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,1.5,1,Class 1,PVC,0.72,Unarmoured,2.08,16,IS 1554,70,27,9.51,856.07,951.19,1712.14,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-1.5-2C,RR Kabel PVC LT Cable 1.5 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,1.5,2,Class 1,PVC,0.72,Unarmoured,4.16,32,IS 1554,70,21,19.02,1712.14,1902.38,3424.28,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-1.5-3C,RR Kabel PVC LT Cable 1.5 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,1.5,3,Class 1,PVC,0.72,Unarmoured,6.25,48,IS 1554,70,19,28.54,2568.21,2853.56,5136.41,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-1.5-4C,RR Kabel PVC LT Cable 1.5 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,1.5,4,Class 1,PVC,0.72,Unarmoured,8.33,64,IS 1554,70,17,38.05,3424.28,3804.75,6848.55,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-2.5-1C,RR Kabel PVC LT Cable 2.5 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,2.5,1,Class 1,PVC,0.8,Unarmoured,2.69,26,IS 1554,70,45,15.85,1426.78,1585.31,2853.56,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-2.5-2C,RR Kabel PVC LT Cable 2.5 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,2.5,2,Class 1,PVC,0.8,Unarmoured,5.38,53,IS 1554,70,36,31.71,2853.56,3170.62,5707.12,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-2.5-3C,RR Kabel PVC LT Cable 2.5 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,2.5,3,Class 1,PVC,0.8,Unarmoured,8.06,80,IS 1554,70,32,47.56,4280.34,4755.94,8560.69,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-2.5-4C,RR Kabel PVC LT Cable 2.5 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,2.5,4,Class 1,PVC,0.8,Unarmoured,10.75,106,IS 1554,70,29,63.41,5707.12,6341.25,11414.25,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-4-1C,RR Kabel PVC LT Cable 4 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,4.0,1,Class 1,PVC,0.92,Unarmoured,3.4,42,IS 1554,70,72,25.36,2282.85,2536.5,4565.7,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-4-2C,RR Kabel PVC LT Cable 4 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,4.0,2,Class 1,PVC,0.92,Unarmoured,6.8,85,IS 1554,70,58,50.73,4565.7,5073.0,9131.4,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-4-3C,RR Kabel PVC LT Cable 4 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,4.0,3,Class 1,PVC,0.92,Unarmoured,10.2,128,IS 1554,70,51,76.09,6848.55,7609.5,13697.1,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-4-4C,RR Kabel PVC LT Cable 4 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,4.0,4,Class 1,PVC,0.92,Unarmoured,13.6,170,IS 1554,70,47,101.46,9131.4,10146.0,18262.8,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-6-1C,RR Kabel PVC LT Cable 6 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,6.0,1,Class 1,PVC,1.08,Unarmoured,4.16,64,IS 1554,70,108,38.05,3424.28,3804.75,6848.55,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-6-2C,RR Kabel PVC LT Cable 6 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,6.0,2,Class 1,PVC,1.08,Unarmoured,8.33,128,IS 1554,70,87,76.09,6848.55,7609.5,13697.1,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-6-3C,RR Kabel PVC LT Cable 6 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,6.0,3,Class 1,PVC,1.08,Unarmoured,12.49,192,IS 1554,70,77,114.14,10272.83,11414.25,20545.65,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-6-4C,RR Kabel PVC LT Cable 6 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,6.0,4,Class 1,PVC,1.08,Unarmoured,16.66,256,IS 1554,70,71,152.19,13697.1,15219.0,27394.2,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-10-1C,RR Kabel PVC LT Cable 10 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,10.0,1,Class 1,PVC,1.4,Unarmoured,5.38,106,IS 1554,70,180,63.41,5707.12,6341.25,11414.25,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-10-2C,RR Kabel PVC LT Cable 10 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,10.0,2,Class 1,PVC,1.4,Unarmoured,10.75,213,IS 1554,70,146,126.82,11414.25,12682.5,22828.5,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-10-3C,RR Kabel PVC LT Cable 10 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,10.0,3,Class 1,PVC,1.4,Unarmoured,16.13,320,IS 1554,70,129,190.24,17121.38,19023.75,34242.75,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-10-4C,RR Kabel PVC LT Cable 10 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,10.0,4,Class 1,PVC,1.4,Unarmoured,21.5,427,IS 1554,70,118,253.65,22828.5,25365.0,45657.0,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-16-1C,RR Kabel PVC LT Cable 16 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,16.0,1,Class 1,PVC,1.88,Unarmoured,6.8,170,IS 1554,70,288,101.46,9131.4,10146.0,18262.8,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-16-2C,RR Kabel PVC LT Cable 16 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,16.0,2,Class 1,PVC,1.88,Unarmoured,13.6,341,IS 1554,70,233,202.92,18262.8,20292.0,36525.6,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-16-3C,RR Kabel PVC LT Cable 16 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,16.0,3,Class 1,PVC,1.88,Unarmoured,20.4,512,IS 1554,70,207,304.38,27394.2,30438.0,54788.4,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-16-4C,RR Kabel PVC LT Cable 16 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,16.0,4,Class 1,PVC,1.88,Unarmoured,27.2,683,IS 1554,70,190,405.84,36525.6,40584.0,73051.2,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-25-1C,RR Kabel PVC LT Cable 25 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,25.0,1,Class 1,PVC,2.6,Unarmoured,8.5,267,IS 1554,70,450,158.53,14267.81,15853.12,28535.62,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-25-2C,RR Kabel PVC LT Cable 25 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,25.0,2,Class 1,PVC,2.6,Unarmoured,17.0,534,IS 1554,70,365,317.06,28535.62,31706.25,57071.25,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-25-3C,RR Kabel PVC LT Cable 25 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,25.0,3,Class 1,PVC,2.6,Unarmoured,25.5,801,IS 1554,70,323,475.59,42803.44,47559.38,85606.88,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-25-4C,RR Kabel PVC LT Cable 25 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,25.0,4,Class 1,PVC,2.6,Unarmoured,34.0,1068,IS 1554,70,296,634.12,57071.25,63412.5,114142.5,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-35-1C,RR Kabel PVC LT Cable 35 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,35.0,1,Class 1,PVC,3.4,Unarmoured,10.06,373,IS 1554,70,630,221.94,19974.94,22194.38,39949.88,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-35-2C,RR Kabel PVC LT Cable 35 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,35.0,2,Class 1,PVC,3.4,Unarmoured,20.11,747,IS 1554,70,511,443.89,39949.88,44388.75,79899.75,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-35-3C,RR Kabel PVC LT Cable 35 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,35.0,3,Class 1,PVC,3.4,Unarmoured,30.17,1121,IS 1554,70,453,665.83,59924.81,66583.12,119849.62,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-35-4C,RR Kabel PVC LT Cable 35 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,35.0,4,Class 1,PVC,3.4,Unarmoured,40.23,1495,IS 1554,70,415,887.77,79899.75,88777.5,159799.5,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-50-1C,RR Kabel PVC LT Cable 50 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,50.0,1,Class 1,PVC,4.6,Unarmoured,12.02,534,IS 1554,70,900,317.06,28535.62,31706.25,57071.25,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-50-2C,RR Kabel PVC LT Cable 50 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,50.0,2,Class 1,PVC,4.6,Unarmoured,24.04,1068,IS 1554,70,731,634.12,57071.25,63412.5,114142.5,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-50-3C,RR Kabel PVC LT Cable 50 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,50.0,3,Class 1,PVC,4.6,Unarmoured,36.06,1602,IS 1554,70,647,951.19,85606.88,95118.75,171213.75,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-50-4C,RR Kabel PVC LT Cable 50 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,50.0,4,Class 1,PVC,4.6,Unarmoured,48.08,2136,IS 1554,70,593,1268.25,114142.5,126825.0,228285.0,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-70-1C,RR Kabel PVC LT Cable 70 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,70.0,1,Class 1,PVC,6.2,Unarmoured,14.22,747,IS 1554,70,1260,443.89,39949.88,44388.75,79899.75,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-70-2C,RR Kabel PVC LT Cable 70 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,70.0,2,Class 1,PVC,6.2,Unarmoured,28.45,1495,IS 1554,70,1023,887.77,79899.75,88777.5,159799.5,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-70-3C,RR Kabel PVC LT Cable 70 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,70.0,3,Class 1,PVC,6.2,Unarmoured,42.67,2242,IS 1554,70,906,1331.66,119849.62,133166.25,239699.25,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-70-4C,RR Kabel PVC LT Cable 70 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,70.0,4,Class 1,PVC,6.2,Unarmoured,56.89,2990,IS 1554,70,831,1775.55,159799.5,177555.0,319599.0,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-95-1C,RR Kabel PVC LT Cable 95 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,95.0,1,Class 1,PVC,8.2,Unarmoured,16.57,1014,IS 1554,70,1710,602.42,54217.69,60241.87,108435.37,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-95-2C,RR Kabel PVC LT Cable 95 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,95.0,2,Class 1,PVC,8.2,Unarmoured,33.14,2029,IS 1554,70,1388,1204.84,108435.37,120483.75,216870.75,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-95-3C,RR Kabel PVC LT Cable 95 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,95.0,3,Class 1,PVC,8.2,Unarmoured,49.71,3043,IS 1554,70,1229,1807.26,162653.06,180725.62,325306.12,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-95-4C,RR Kabel PVC LT Cable 95 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,95.0,4,Class 1,PVC,8.2,Unarmoured,66.28,4058,IS 1554,70,1128,2409.67,216870.75,240967.5,433741.5,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-120-1C,RR Kabel PVC LT Cable 120 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,120.0,1,Class 1,PVC,10.2,Unarmoured,18.62,1281,IS 1554,70,2160,760.95,68485.5,76095.0,136971.0,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
RR Kabel,RRK-POW-120-2C,RR Kabel PVC LT Cable 120 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,120.0,2,Class 1,PVC,10.2,Unarmoured,37.25,2563,IS 1554,70,1754,1521.9,136971.0,152190.0,273942.0,450,450,15000,85446000,20,https://www.rrkabel.com/price-list/,2025-12-07
