Company,Product_Code,Product_Name,Category,Type,Voltage_Rating,Conductor_Material,Conductor_Size_sqmm,No_of_Cores,Conductor_Class,Insulation_Type,Insulation_Thickness_mm,Armour_Type,Outer_Diameter_mm,Approx_Weight_kg_per_km,Standard,Max_Conductor_Temp_C,Current_Rating_Amps,Price_Per_Meter_INR,Price_Per_90m_INR,Price_Per_100m_INR,Price_Per_180m_INR,Test_Certificate_Cost_INR,Routine_Test_Cost_INR,Type_Test_Cost_INR,HSN_Code,Warranty_Years,Product_URL,Extracted_Date
Polycab,PCB-HOU-6-1C,Polycab PVC House Wire 6 Sq mm 1 Core PVC,House Wire,Wire,1100V,Annealed Copper,6.0,1,Class 1,PVC,1.08,Unarmoured,4.41,64,IS 694,70,108,44.86,4037.04,4485.6,8074.08,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-0.5-2C,Polycab Multi-strand Wire 0.5 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,0.5,2,Class 1,PVC,0.64,Unarmoured,2.55,10,IS 694,70,7,7.48,672.84,747.6,1345.68,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-0.5-3C,Polycab Multi-strand Wire 0.5 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,0.5,3,Class 1,PVC,0.64,Unarmoured,3.82,16,IS 694,70,6,11.21,1009.26,1121.4,2018.52,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-0.5-4C,Polycab Multi-strand Wire 0.5 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,0.5,4,Class 1,PVC,0.64,Unarmoured,5.09,21,IS 694,70,5,14.95,1345.68,1495.2,2691.36,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-0.75-2C,Polycab Multi-strand Wire 0.75 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,0.75,2,Class 1,PVC,0.66,Unarmoured,3.12,16,IS 694,70,10,11.21,1009.26,1121.4,2018.52,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-0.75-3C,Polycab Multi-strand Wire 0.75 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,0.75,3,Class 1,PVC,0.66,Unarmoured,4.68,24,IS 694,70,9,16.82,1513.89,1682.1,3027.78,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-0.75-4C,Polycab Multi-strand Wire 0.75 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,0.75,4,Class 1,PVC,0.66,Unarmoured,6.24,32,IS 694,70,8,22.43,2018.52,2242.8,4037.04,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-1-2C,Polycab Multi-strand Wire 1 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.0,2,Class 1,PVC,0.68,Unarmoured,3.6,21,IS 694,70,14,14.95,1345.68,1495.2,2691.36,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-1-3C,Polycab Multi-strand Wire 1 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.0,3,Class 1,PVC,0.68,Unarmoured,5.4,32,IS 694,70,12,22.43,2018.52,2242.8,4037.04,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-1-4C,Polycab Multi-strand Wire 1 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.0,4,Class 1,PVC,0.68,Unarmoured,7.2,42,IS 694,70,11,29.9,2691.36,2990.4,5382.72,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-1.5-2C,Polycab Multi-strand Wire 1.5 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.5,2,Class 1,PVC,0.72,Unarmoured,4.41,32,IS 694,70,21,22.43,2018.52,2242.8,4037.04,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-1.5-3C,Polycab Multi-strand Wire 1.5 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.5,3,Class 1,PVC,0.72,Unarmoured,6.61,48,IS 694,70,19,33.64,3027.78,3364.2,6055.56,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-1.5-4C,Polycab Multi-strand Wire 1.5 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,1.5,4,Class 1,PVC,0.72,Unarmoured,8.82,64,IS 694,70,17,44.86,4037.04,4485.6,8074.08,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-2.5-2C,Polycab Multi-strand Wire 2.5 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,2.5,2,Class 1,PVC,0.8,Unarmoured,5.69,53,IS 694,70,36,37.38,3364.2,3738.0,6728.4,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-2.5-3C,Polycab Multi-strand Wire 2.5 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,2.5,3,Class 1,PVC,0.8,Unarmoured,8.54,80,IS 694,70,32,56.07,5046.3,5607.0,10092.6,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-2.5-4C,Polycab Multi-strand Wire 2.5 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,2.5,4,Class 1,PVC,0.8,Unarmoured,11.38,106,IS 694,70,29,74.76,6728.4,7476.0,13456.8,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-4-2C,Polycab Multi-strand Wire 4 Sq mm 2 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,4.0,2,Class 1,PVC,0.92,Unarmoured,7.2,85,IS 694,70,58,59.81,5382.72,5980.8,10765.44,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-4-3C,Polycab Multi-strand Wire 4 Sq mm 3 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,4.0,3,Class 1,PVC,0.92,Unarmoured,10.8,128,IS 694,70,51,89.71,8074.08,8971.2,16148.16,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-MUL-4-4C,Polycab Multi-strand Wire 4 Sq mm 4 Core PVC,Multi-core Wire,Wire,1100V,Annealed Copper,4.0,4,Class 1,PVC,0.92,Unarmoured,14.4,170,IS 694,70,47,119.62,10765.44,11961.6,21530.88,300,300,5000,85444200,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-0.75-2C,Polycab FR-LSH Flexible Cable 0.75 Sq mm 2 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,2,Class 2,FRLS,0.66,Unarmoured,3.12,16,IS 1554,90,10,14.58,1312.04,1457.82,2624.08,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-0.75-3C,Polycab FR-LSH Flexible Cable 0.75 Sq mm 3 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,3,Class 2,FRLS,0.66,Unarmoured,4.68,24,IS 1554,90,9,21.87,1968.06,2186.73,3936.11,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-0.75-4C,Polycab FR-LSH Flexible Cable 0.75 Sq mm 4 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,4,Class 2,FRLS,0.66,Unarmoured,6.24,32,IS 1554,90,8,29.16,2624.08,2915.64,5248.15,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1-2C,Polycab FR-LSH Flexible Cable 1 Sq mm 2 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,2,Class 2,FRLS,0.68,Unarmoured,3.6,21,IS 1554,90,14,19.44,1749.38,1943.76,3498.77,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1-3C,Polycab FR-LSH Flexible Cable 1 Sq mm 3 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,3,Class 2,FRLS,0.68,Unarmoured,5.4,32,IS 1554,90,12,29.16,2624.08,2915.64,5248.15,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1-4C,Polycab FR-LSH Flexible Cable 1 Sq mm 4 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,4,Class 2,FRLS,0.68,Unarmoured,7.2,42,IS 1554,90,11,38.88,3498.77,3887.52,6997.54,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1.5-2C,Polycab FR-LSH Flexible Cable 1.5 Sq mm 2 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,2,Class 2,FRLS,0.72,Unarmoured,4.41,32,IS 1554,90,21,29.16,2624.08,2915.64,5248.15,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1.5-3C,Polycab FR-LSH Flexible Cable 1.5 Sq mm 3 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,3,Class 2,FRLS,0.72,Unarmoured,6.61,48,IS 1554,90,19,43.73,3936.11,4373.46,7872.23,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1.5-4C,Polycab FR-LSH Flexible Cable 1.5 Sq mm 4 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,4,Class 2,FRLS,0.72,Unarmoured,8.82,64,IS 1554,90,17,58.31,5248.15,5831.28,10496.3,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-2.5-2C,Polycab FR-LSH Flexible Cable 2.5 Sq mm 2 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,2,Class 2,FRLS,0.8,Unarmoured,5.69,53,IS 1554,90,36,48.59,4373.46,4859.4,8746.92,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-2.5-3C,Polycab FR-LSH Flexible Cable 2.5 Sq mm 3 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,3,Class 2,FRLS,0.8,Unarmoured,8.54,80,IS 1554,90,32,72.89,6560.19,7289.1,13120.38,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-2.5-4C,Polycab FR-LSH Flexible Cable 2.5 Sq mm 4 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,4,Class 2,FRLS,0.8,Unarmoured,11.38,106,IS 1554,90,29,97.19,8746.92,9718.8,17493.84,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-4-2C,Polycab FR-LSH Flexible Cable 4 Sq mm 2 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,2,Class 2,FRLS,0.92,Unarmoured,7.2,85,IS 1554,90,58,77.75,6997.54,7775.04,13995.07,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-4-3C,Polycab FR-LSH Flexible Cable 4 Sq mm 3 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,3,Class 2,FRLS,0.92,Unarmoured,10.8,128,IS 1554,90,51,116.63,10496.3,11662.56,20992.61,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-4-4C,Polycab FR-LSH Flexible Cable 4 Sq mm 4 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,4,Class 2,FRLS,0.92,Unarmoured,14.4,170,IS 1554,90,47,155.5,13995.07,15550.08,27990.14,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-6-2C,Polycab FR-LSH Flexible Cable 6 Sq mm 2 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,2,Class 2,FRLS,1.08,Unarmoured,8.82,128,IS 1554,90,87,116.63,10496.3,11662.56,20992.61,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-6-3C,Polycab FR-LSH Flexible Cable 6 Sq mm 3 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,3,Class 2,FRLS,1.08,Unarmoured,13.23,192,IS 1554,90,77,174.94,15744.46,17493.84,31488.91,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-6-4C,Polycab FR-LSH Flexible Cable 6 Sq mm 4 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,4,Class 2,FRLS,1.08,Unarmoured,17.64,256,IS 1554,90,71,233.25,20992.61,23325.12,41985.22,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-10-2C,Polycab FR-LSH Flexible Cable 10 Sq mm 2 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,10.0,2,Class 2,FRLS,1.4,Unarmoured,11.38,213,IS 1554,90,146,194.38,17493.84,19437.6,34987.68,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-10-3C,Polycab FR-LSH Flexible Cable 10 Sq mm 3 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,10.0,3,Class 2,FRLS,1.4,Unarmoured,17.08,320,IS 1554,90,129,291.56,26240.76,29156.4,52481.52,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-10-4C,Polycab FR-LSH Flexible Cable 10 Sq mm 4 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,10.0,4,Class 2,FRLS,1.4,Unarmoured,22.77,427,IS 1554,90,118,388.75,34987.68,38875.2,69975.36,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-16-2C,Polycab FR-LSH Flexible Cable 16 Sq mm 2 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,16.0,2,Class 2,FRLS,1.88,Unarmoured,14.4,341,IS 1554,90,233,311.0,27990.14,31100.16,55980.29,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-16-3C,Polycab FR-LSH Flexible Cable 16 Sq mm 3 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,16.0,3,Class 2,FRLS,1.88,Unarmoured,21.6,512,IS 1554,90,207,466.5,41985.22,46650.24,83970.43,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-16-4C,Polycab FR-LSH Flexible Cable 16 Sq mm 4 Core FRLS,Flexible Cable,Cable,1.1 kV,Annealed Copper,16.0,4,Class 2,FRLS,1.88,Unarmoured,28.8,683,IS 1554,90,190,622.0,55980.29,62200.32,111960.58,500,500,15000,85446000,25,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-0.75-2C,Polycab PVC Flexible Cable 0.75 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,2,Class 2,PVC,0.66,Unarmoured,3.12,16,IS 1554,70,10,11.21,1009.26,1121.4,2018.52,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-0.75-3C,Polycab PVC Flexible Cable 0.75 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,3,Class 2,PVC,0.66,Unarmoured,4.68,24,IS 1554,70,9,16.82,1513.89,1682.1,3027.78,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-0.75-4C,Polycab PVC Flexible Cable 0.75 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,0.75,4,Class 2,PVC,0.66,Unarmoured,6.24,32,IS 1554,70,8,22.43,2018.52,2242.8,4037.04,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1-2C,Polycab PVC Flexible Cable 1 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,2,Class 2,PVC,0.68,Unarmoured,3.6,21,IS 1554,70,14,14.95,1345.68,1495.2,2691.36,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1-3C,Polycab PVC Flexible Cable 1 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,3,Class 2,PVC,0.68,Unarmoured,5.4,32,IS 1554,70,12,22.43,2018.52,2242.8,4037.04,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1-4C,Polycab PVC Flexible Cable 1 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.0,4,Class 2,PVC,0.68,Unarmoured,7.2,42,IS 1554,70,11,29.9,2691.36,2990.4,5382.72,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1.5-2C,Polycab PVC Flexible Cable 1.5 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,2,Class 2,PVC,0.72,Unarmoured,4.41,32,IS 1554,70,21,22.43,2018.52,2242.8,4037.04,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1.5-3C,Polycab PVC Flexible Cable 1.5 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,3,Class 2,PVC,0.72,Unarmoured,6.61,48,IS 1554,70,19,33.64,3027.78,3364.2,6055.56,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-1.5-4C,Polycab PVC Flexible Cable 1.5 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,1.5,4,Class 2,PVC,0.72,Unarmoured,8.82,64,IS 1554,70,17,44.86,4037.04,4485.6,8074.08,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-2.5-2C,Polycab PVC Flexible Cable 2.5 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,2,Class 2,PVC,0.8,Unarmoured,5.69,53,IS 1554,70,36,37.38,3364.2,3738.0,6728.4,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-2.5-3C,Polycab PVC Flexible Cable 2.5 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,3,Class 2,PVC,0.8,Unarmoured,8.54,80,IS 1554,70,32,56.07,5046.3,5607.0,10092.6,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-2.5-4C,Polycab PVC Flexible Cable 2.5 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,2.5,4,Class 2,PVC,0.8,Unarmoured,11.38,106,IS 1554,70,29,74.76,6728.4,7476.0,13456.8,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-4-2C,Polycab PVC Flexible Cable 4 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,2,Class 2,PVC,0.92,Unarmoured,7.2,85,IS 1554,70,58,59.81,5382.72,5980.8,10765.44,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-4-3C,Polycab PVC Flexible Cable 4 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,3,Class 2,PVC,0.92,Unarmoured,10.8,128,IS 1554,70,51,89.71,8074.08,8971.2,16148.16,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-4-4C,Polycab PVC Flexible Cable 4 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,4.0,4,Class 2,PVC,0.92,Unarmoured,14.4,170,IS 1554,70,47,119.62,10765.44,11961.6,21530.88,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-6-2C,Polycab PVC Flexible Cable 6 Sq mm 2 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,2,Class 2,PVC,1.08,Unarmoured,8.82,128,IS 1554,70,87,89.71,8074.08,8971.2,16148.16,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-6-3C,Polycab PVC Flexible Cable 6 Sq mm 3 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,3,Class 2,PVC,1.08,Unarmoured,13.23,192,IS 1554,70,77,134.57,12111.12,13456.8,24222.24,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-FLE-6-4C,Polycab PVC Flexible Cable 6 Sq mm 4 Core PVC,Flexible Cable,Cable,1.1 kV,Annealed Copper,6.0,4,Class 2,PVC,1.08,Unarmoured,17.64,256,IS 1554,70,71,179.42,16148.16,17942.4,32296.32,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-POW-1.5-1C,Polycab PVC LT Power Cable 1.5 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,1.5,1,Class 1,PVC,0.72,Unarmoured,2.2,16,IS 1554,70,27,11.21,1009.26,1121.4,2018.52,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-POW-1.5-2C,Polycab PVC LT Power Cable 1.5 Sq mm 2 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,1.5,2,Class 1,PVC,0.72,Unarmoured,4.41,32,IS 1554,70,21,22.43,2018.52,2242.8,4037.04,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-POW-1.5-3C,Polycab PVC LT Power Cable 1.5 Sq mm 3 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,1.5,3,Class 1,PVC,0.72,Unarmoured,6.61,48,IS 1554,70,19,33.64,3027.78,3364.2,6055.56,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-POW-1.5-4C,Polycab PVC LT Power Cable 1.5 Sq mm 4 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,1.5,4,Class 1,PVC,0.72,Unarmoured,8.82,64,IS 1554,70,17,44.86,4037.04,4485.6,8074.08,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
Polycab,PCB-POW-2.5-1C,Polycab PVC LT Power Cable 2.5 Sq mm 1 Core PVC,Power Cable-LT,Cable,1.1 kV,Annealed Copper,2.5,1,Class 1,PVC,0.8,Unarmoured,2.85,26,IS 1554,70,45,18.69,1682.1,1869.0,3364.2,500,500,15000,85446000,20,https://www.polycab.com/products,2025-12-07
